OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,x,y
1234,GO-20211987049,10/16/2021 5:00:00 AM,2021,October,16,Saturday,289,D31,Shooting,027,York University Heights (27),027,York University Heights (27),-79.4875597251812,43.7496091628881,-8848514.67298692,5426775.03594983
1235,GO-20212022276,10/21/2021 5:00:00 AM,2021,October,21,Thursday,294,D31,Shooting,027,York University Heights (27),027,York University Heights (27),-79.4804314294788,43.7553356602103,-8847721.15470597,5427657.55099643
1236,GO-20212036766,10/23/2021 5:00:00 AM,2021,October,23,Saturday,296,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5136704156041,43.7541796830557,-8851421.3018133,5427479.39565078
1237,GO-20212040619,10/23/2021 5:00:00 AM,2021,October,23,Saturday,296,D12,Shooting,023,Pelmo Park-Humberlea (23),023,Pelmo Park-Humberlea (23),-79.5340908343056,43.7135286357339,-8853694.49234685,5421216.57784512
1238,GO-20212037136,10/23/2021 5:00:00 AM,2021,October,23,Saturday,296,D12,Shooting,110,Keelesdale-Eglinton West (110),110,Keelesdale-Eglinton West (110),-79.4738975885697,43.6904136862613,-8846993.81096425,5417657.31636584
1239,GO-20212048858,10/24/2021 5:00:00 AM,2021,October,24,Sunday,297,D41,Shooting,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.29754027057,43.7255849574553,-8827361.80412682,5423073.56612034
1240,GO-20212071533,10/28/2021 5:00:00 AM,2021,October,28,Thursday,301,D42,Shooting,145,Malvern West (145),132,Malvern (132),-79.2242167744943,43.8044884004337,-8819199.4697776,5435235.99540846
1241,GO-20212079091,10/29/2021 5:00:00 AM,2021,October,29,Friday,302,D41,Shooting,126,Dorset Park (126),126,Dorset Park (126),-79.2810965997869,43.7658207401583,-8825531.30304433,5429273.63399335
1242,GO-20212091136,10/30/2021 5:00:00 AM,2021,October,30,Saturday,303,D31,Other,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5002785833352,43.7386272199541,-8849930.52978295,5425082.83610083
1243,GO-20212177949,11/12/2021 5:00:00 AM,2021,November,12,Friday,316,D43,Other,134,Highland Creek (134),134,Highland Creek (134),-79.1635534187712,43.7924814803355,-8812446.45598919,5433384.17497919
1244,GO-20212209204,11/16/2021 5:00:00 AM,2021,November,16,Tuesday,320,D33,Stabbing,150,Fenside-Parkwoods (150),045,Parkwoods-Donalda (45),-79.3231889654847,43.7559986202651,-8830217.00368242,5427759.72574819
1245,GO-20212211875,11/16/2021 5:00:00 AM,2021,November,16,Tuesday,320,D43,Shooting,141,Golfdale-Cedarbrae-Woburn (141),137,Woburn (137),-79.205648619286,43.7640619941911,-8817132.47221803,5429002.53574748
1246,GO-20212277790,11/26/2021 5:00:00 AM,2021,November,26,Friday,330,D42,Shooting,143,West Rouge (143),131,Rouge (131),-79.1758296948791,43.806572487998,-8813813.04478234,5435557.46101952
1247,GO-20212373251,12/9/2021 5:00:00 AM,2021,December,9,Thursday,343,D53,Stabbing,174,South Eglinton-Davisville (174),104,Mount Pleasant West (104),-79.3919197579293,43.7055550201157,-8837868.08056099,5419988.63799289
1248,GO-20212397941,12/13/2021 5:00:00 AM,2021,December,13,Monday,347,D42,Shooting,128,Agincourt South-Malvern West (128),128,Agincourt South-Malvern West (128),-79.2598033408571,43.7920585725108,-8823160.94829512,5433318.95705713
1249,GO-20212471927,12/23/2021 5:00:00 AM,2021,December,23,Thursday,357,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5103932183626,43.7492116794885,-8851056.48580071,5426713.78250566
1250,GO-20212477849,12/24/2021 5:00:00 AM,2021,December,24,Friday,358,D32,Shooting,032,Englemount-Lawrence (32),032,Englemount-Lawrence (32),-79.443874841816,43.7194906566101,-8843651.69405599,5422134.83806996
1251,GO-20212487697,12/26/2021 5:00:00 AM,2021,December,26,Sunday,360,D12,Shooting,111,Rockcliffe-Smythe (111),111,Rockcliffe-Smythe (111),-79.4828962007843,43.6787985171762,-8847995.53186993,5415869.31968198
1252,GO-20212516090,12/31/2021 5:00:00 AM,2021,December,31,Friday,365,D12,Stabbing,115,Mount Dennis (115),115,Mount Dennis (115),-79.4856584905703,43.6850777983825,-8848303.02858616,5416835.88627061
1253,GO-20229964,1/2/2022 5:00:00 AM,2022,January,2,Sunday,2,D12,Shooting,023,Pelmo Park-Humberlea (23),023,Pelmo Park-Humberlea (23),-79.5348234325457,43.7104469337929,-8853776.04489448,5420741.97521461
1254,GO-202216903,1/3/2022 5:00:00 AM,2022,January,3,Monday,3,D22,Shooting,020,Alderwood (20),020,Alderwood (20),-79.5318613938756,43.6001160805091,-8853446.31222129,5403766.33548449
1255,GO-202216903,1/3/2022 5:00:00 AM,2022,January,3,Monday,3,D22,Shooting,020,Alderwood (20),020,Alderwood (20),-79.5318613938756,43.6001160805091,-8853446.31222129,5403766.33548449
1256,GO-202216630,1/3/2022 5:00:00 AM,2022,January,3,Monday,3,D14,Stabbing,080,Palmerston-Little Italy (80),080,Palmerston-Little Italy (80),-79.4167180277593,43.6551149997848,-8840628.61134994,5412224.63766894
1257,GO-202217098,1/3/2022 5:00:00 AM,2022,January,3,Monday,3,D22,Shooting,161,Humber Bay Shores (161),017,Mimico (includes Humber Bay Shores) (17),-79.4740413148054,43.6305831095048,-8847009.81046938,5408450.91388893
1258,GO-202250758,1/8/2022 5:00:00 AM,2022,January,8,Saturday,8,D53,Shooting,098,Rosedale-Moore Park (98),098,Rosedale-Moore Park (98),-79.3831426512623,43.6710410101447,-8836891.01747911,5414675.35016886
1259,GO-2022110972,1/18/2022 5:00:00 AM,2022,January,18,Tuesday,18,D23,Shooting,005,Elms-Old Rexdale (5),005,Elms-Old Rexdale (5),-79.5559811336446,43.7169627534137,-8856131.30939616,5421745.48348504
1260,GO-2022124347,1/19/2022 5:00:00 AM,2022,January,19,Wednesday,19,D55,Shooting,057,Broadview North (57),057,Broadview North (57),-79.3508621107908,43.6879661924393,-8833297.56420378,5417280.52929023
1261,GO-2022139163,1/22/2022 5:00:00 AM,2022,January,22,Saturday,22,D12,Shooting,030,Brookhaven-Amesbury (30),030,Brookhaven-Amesbury (30),-79.4694228667122,43.7008550621596,-8846495.68718976,5419264.91921117
1262,GO-2022151149,1/23/2022 5:00:00 AM,2022,January,23,Sunday,23,D53,Shooting,100,Yonge-Eglinton (100),100,Yonge-Eglinton (100),-79.4074343345435,43.7018331009991,-8839595.1553725,5419415.5169871
1263,GO-2022267789,2/9/2022 5:00:00 AM,2022,February,9,Wednesday,40,D31,Other,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5071485194984,43.7484638770574,-8850695.28756025,5426598.54513807
1264,GO-2022294326,2/14/2022 5:00:00 AM,2022,February,14,Monday,45,D41,Shooting,156,Bendale-Glen Andrew (156),127,Bendale (127),-79.2632698424704,43.7541776691422,-8823546.83742127,5427479.08526277
1265,GO-2022314804,2/17/2022 5:00:00 AM,2022,February,17,Thursday,48,D32,Shooting,036,Newtonbrook West (36),036,Newtonbrook West (36),-79.4374381725274,43.7850264427181,-8842935.16734051,5432234.57608158
1266,GO-2022324234,2/19/2022 5:00:00 AM,2022,February,19,Saturday,50,D12,Shooting,030,Brookhaven-Amesbury (30),030,Brookhaven-Amesbury (30),-79.476750956294,43.7030061592641,-8847311.44632574,5419596.14689568
1267,GO-2022385565,2/28/2022 5:00:00 AM,2022,February,28,Monday,59,D43,Shooting,136,West Hill (136),136,West Hill (136),-79.1870439082118,43.7710124954266,-8815061.40526315,5430073.95277078
1268,GO-2022458878,3/11/2022 5:00:00 AM,2022,March,11,Friday,70,D11,Other,089,Runnymede-Bloor West Village (89),089,Runnymede-Bloor West Village (89),-79.4884908160916,43.6591519587824,-8848618.32156292,5412845.78799529
1269,GO-2022499009,3/17/2022 5:00:00 AM,2022,March,17,Thursday,76,D43,Other,142,Woburn North (142),137,Woburn (137),-79.2511767418932,43.7797551705342,-8822200.63968716,5431421.80969892
1270,GO-2022576248,3/28/2022 5:00:00 AM,2022,March,28,Monday,87,D55,Stabbing,070,South Riverdale (70),070,South Riverdale (70),-79.3321584935182,43.6598844353086,-8831215.48708335,5412958.4955498
1271,GO-2022613599,4/2/2022 5:00:00 AM,2022,April,2,Saturday,92,D51,Stabbing,073,Moss Park (73),073,Moss Park (73),-79.3675887552805,43.6563596954634,-8835159.56569654,5412416.14933142
1272,GO-2022646404,4/7/2022 5:00:00 AM,2022,April,7,Thursday,97,D51,Shooting,074,North St.James Town (74),074,North St.James Town (74),-79.3768430563389,43.67235631146,-8836189.74977151,5414877.77924854
1273,GO-2022661027,4/9/2022 5:00:00 AM,2022,April,9,Saturday,99,D51,Shooting,073,Moss Park (73),073,Moss Park (73),-79.3734416516915,43.6572984964023,-8835811.10721024,5412560.5980591
1274,GO-2022689316,4/15/2022 5:00:00 AM,2022,April,15,Friday,105,D52,Stabbing,166,St Lawrence-East Bayfront-The Islands ,077,Waterfront Communities-The Island (77),-79.3791981444218,43.6425232816269,-8836451.91696844,5410287.46985679
1275,GO-2022792257,4/28/2022 5:00:00 AM,2022,April,28,Thursday,118,D11,Shooting,087,High Park-Swansea (87),087,High Park-Swansea (87),-79.4698369135849,43.6371382051061,-8846541.77869097,5409459.12879523
1276,GO-2022804180,4/30/2022 5:00:00 AM,2022,April,30,Saturday,120,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5837975724606,43.7468096778158,-8859227.82111,5426343.63579924
1277,GO-2022849364,5/7/2022 5:00:00 AM,2022,May,7,Saturday,127,D42,Shooting,146,Malvern East (146),132,Malvern (132),-79.1990546685711,43.8002900921876,-8816398.43706171,5434588.45044681
1278,GO-2022868493,5/9/2022 5:00:00 AM,2022,May,9,Monday,129,D31,Shooting,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),-79.5089706444244,43.7223819464395,-8850898.12558741,5422580.18233126
1279,GO-2022964428,5/22/2022 5:00:00 AM,2022,May,22,Sunday,142,D52,Other,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.3893322403793,43.6521435912472,-8837580.03937482,5411767.46583025
1280,GO-20221060544,6/5/2022 5:00:00 AM,2022,June,5,Sunday,156,D13,Shooting,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),-79.4427855878446,43.6972960647176,-8843530.43885536,5418716.92802265
1281,GO-20221087191,6/8/2022 5:00:00 AM,2022,June,8,Wednesday,159,D43,Shooting,141,Golfdale-Cedarbrae-Woburn (141),137,Woburn (137),-79.2110685383637,43.7628998987472,-8817735.81484125,5428823.41140258
1282,GO-20221138477,6/15/2022 5:00:00 AM,2022,June,15,Wednesday,166,D32,Shooting,038,Lansing-Westgate (38),038,Lansing-Westgate (38),-79.4107230044246,43.7607224878778,-8839961.24833097,5428487.7964715
1283,GO-20221149694,6/17/2022 5:00:00 AM,2022,June,17,Friday,168,D22,Other,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),-79.534455893695,43.63940413929,-8853735.13064015,5409807.66929983
1284,GO-20221150299,6/17/2022 5:00:00 AM,2022,June,17,Friday,168,D42,Other,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.3315073892764,43.8014732058668,-8831143.0064063,5434770.92876357
1285,GO-20221153656,6/18/2022 5:00:00 AM,2022,June,18,Saturday,169,D23,Shooting,008,Humber Heights-Westmount (8),008,Humber Heights-Westmount (8),-79.5173342672247,43.6946139768181,-8851829.15984096,5418303.97906457
1286,GO-20221164624,6/19/2022 5:00:00 AM,2022,June,19,Sunday,170,D13,Shooting,031,Yorkdale-Glen Park (31),031,Yorkdale-Glen Park (31),-79.4651399578091,43.7059560570072,-8846018.91594077,5420050.39393995
1287,GO-20221294476,7/7/2022 5:00:00 AM,2022,July,7,Thursday,188,D55,Shooting,064,Woodbine Corridor (64),064,Woodbine Corridor (64),-79.3118914406745,43.680374221435,-8828959.36906351,5416111.85750421
1288,GO-20221295738,7/8/2022 5:00:00 AM,2022,July,8,Friday,189,D32,Stabbing,027,York University Heights (27),027,York University Heights (27),-79.4714578371009,43.7678229579408,-8846722.21901394,5429582.27142678
1289,GO-20221324110,7/11/2022 5:00:00 AM,2022,July,11,Monday,192,D43,Other,156,Bendale-Glen Andrew (156),127,Bendale (127),-79.2541424409589,43.7767243677351,-8822530.77978969,5430954.52898009
1290,GO-20221360743,7/16/2022 5:00:00 AM,2022,July,16,Saturday,197,D52,Shooting,166,St Lawrence-East Bayfront-The Islands ,077,Waterfront Communities-The Island (77),-79.3814675429089,43.6429071820109,-8836704.54530953,5410346.52479714
1291,GO-20221362949,7/17/2022 5:00:00 AM,2022,July,17,Sunday,198,D14,Shooting,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.402682032438,43.6439187839166,-8839066.13142245,5410502.14029502
1292,GO-20221443372,7/28/2022 5:00:00 AM,2022,July,28,Thursday,209,D41,Other,120,Clairlea-Birchmount (120),120,Clairlea-Birchmount (120),-79.2893256668826,43.7010214101659,-8826447.35859247,5419290.53318899
1293,GO-20221527751,8/9/2022 5:00:00 AM,2022,August,9,Tuesday,221,D12,Shooting,113,Weston (113),113,Weston (113),-79.5121111498398,43.7010918605375,-8851247.72511616,5419301.38113375
1294,GO-20221594291,8/18/2022 5:00:00 AM,2022,August,18,Thursday,230,D31,Shooting,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),-79.5080875514126,43.7279868613034,-8850799.82012433,5423443.56670358
1295,GO-20221608092,8/20/2022 5:00:00 AM,2022,August,20,Saturday,232,D41,Stabbing,122,Birchcliffe-Cliffside (122),122,Birchcliffe-Cliffside (122),-79.2543543916594,43.6991226291678,-8822554.37406708,5418998.16639311
1296,GO-20221652609,8/26/2022 5:00:00 AM,2022,August,26,Friday,238,D32,Stabbing,038,Lansing-Westgate (38),038,Lansing-Westgate (38),-79.4395468292966,43.7598647867388,-8843169.90185268,5428355.59820458
1297,GO-20221652609,8/26/2022 5:00:00 AM,2022,August,26,Friday,238,D32,Stabbing,038,Lansing-Westgate (38),038,Lansing-Westgate (38),-79.4395468292966,43.7598647867388,-8843169.90185268,5428355.59820458
1298,GO-20221757893,9/10/2022 5:00:00 AM,2022,September,10,Saturday,253,D31,Shooting,027,York University Heights (27),027,York University Heights (27),-79.4910509116097,43.7468511481722,-8848903.31014602,5426350.02617179
1299,GO-20221760173,9/10/2022 5:00:00 AM,2022,September,10,Saturday,253,D32,Stabbing,153,Avondale (153),051,Willowdale East (51),-79.4038876111693,43.760454088106,-8839200.33586284,5428446.42752174
1300,GO-20221800162,9/15/2022 5:00:00 AM,2022,September,15,Thursday,258,D22,Shooting,161,Humber Bay Shores (161),017,Mimico (includes Humber Bay Shores) (17),-79.4893080250159,43.6137790344561,-8848709.29285267,5405866.84327978
1301,GO-20221835644,9/20/2022 5:00:00 AM,2022,September,20,Tuesday,263,D31,Stabbing,024,Black Creek (24),024,Black Creek (24),-79.5137401151086,43.7586694854787,-8851429.06067049,5428171.36833677
1302,GO-20221839939,9/21/2022 5:00:00 AM,2022,September,21,Wednesday,264,D41,Shooting,138,Eglinton East (138),138,Eglinton East (138),-79.2556178287911,43.7350952823772,-8822695.01923057,5424538.66822978
1303,GO-20221836380,9/21/2022 5:00:00 AM,2022,September,21,Wednesday,264,D23,Stabbing,004,Rexdale-Kipling (4),004,Rexdale-Kipling (4),-79.5549820261816,43.7144969326436,-8856020.08920234,5421365.70707039
1304,GO-20221836380,9/21/2022 5:00:00 AM,2022,September,21,Wednesday,264,D23,Stabbing,004,Rexdale-Kipling (4),004,Rexdale-Kipling (4),-79.5549820261816,43.7144969326436,-8856020.08920234,5421365.70707039
1305,GO-20221864755,9/25/2022 5:00:00 AM,2022,September,25,Sunday,268,D22,Other,020,Alderwood (20),020,Alderwood (20),-79.5391825989039,43.6078363000023,-8854261.30503388,5404953.16377308
1306,GO-20221897062,9/29/2022 5:00:00 AM,2022,September,29,Thursday,272,D41,Other,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.3152335709744,43.7578646224932,-8829331.41327327,5428047.31824257
1307,GO-20221934921,10/4/2022 5:00:00 AM,2022,October,4,Tuesday,277,D51,Stabbing,073,Moss Park (73),073,Moss Park (73),-79.3747326519609,43.6606886997924,-8835954.82067286,5413082.25100579
1308,GO-20221946068,10/6/2022 5:00:00 AM,2022,October,6,Thursday,279,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5192049104506,43.7528875822822,-8852037.39886718,5427280.26539826
1309,GO-20221963156,10/8/2022 5:00:00 AM,2022,October,8,Saturday,281,D12,Shooting,113,Weston (113),113,Weston (113),-79.5115190568752,43.6979783665006,-8851181.81362491,5418821.98192259
1310,GO-20221968025,10/9/2022 5:00:00 AM,2022,October,9,Sunday,282,D32,Shooting,027,York University Heights (27),027,York University Heights (27),-79.4714578371009,43.7678229579408,-8846722.21901394,5429582.27142678
1311,GO-20222052791,10/22/2022 5:00:00 AM,2022,October,22,Saturday,295,D14,Shooting,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.4014108328617,43.6477172872914,-8838924.62219707,5411086.49026821
1312,GO-20222099784,10/28/2022 5:00:00 AM,2022,October,28,Friday,301,D55,Shooting,069,Blake-Jones (69),069,Blake-Jones (69),-79.3353509176797,43.6808443904805,-8831570.86609742,5416184.22878052
1313,GO-20222120467,10/31/2022 5:00:00 AM,2022,October,31,Monday,304,D43,Shooting,142,Woburn North (142),137,Woburn (137),-79.2265638777098,43.7775845087597,-8819460.74819972,5431087.14070355
1314,GO-20222165958,11/6/2022 5:00:00 AM,2022,November,6,Sunday,310,D31,Stabbing,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5170436119516,43.7548317831383,-8851796.80427436,5427579.89471935
1315,GO-20222209711,11/12/2022 5:00:00 AM,2022,November,12,Saturday,316,D42,Shooting,130,Milliken (130),130,Milliken (130),-79.2949212085063,43.820703124297,-8827070.25147862,5437737.37386744
1316,GO-20222229664,11/15/2022 5:00:00 AM,2022,November,15,Tuesday,319,D14,Shooting,085,South Parkdale (85),085,South Parkdale (85),-79.4341441219507,43.6411002886181,-8842568.47526054,5410068.57560555
1317,GO-20222265498,11/20/2022 5:00:00 AM,2022,November,20,Sunday,324,D23,Shooting,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.6133075830361,43.7321698925754,-8862512.86050782,5424087.97603853
1318,GO-20222377717,12/6/2022 5:00:00 AM,2022,December,6,Tuesday,340,D55,Stabbing,065,Greenwood-Coxwell (65),065,Greenwood-Coxwell (65),-79.3297811250475,43.6820421016868,-8830950.83957684,5416368.59046947
1319,GO-20222396611,12/8/2022 5:00:00 AM,2022,December,8,Thursday,342,D11,Stabbing,088,High Park North (88),088,High Park North (88),-79.4681908194986,43.6563163410307,-8846358.53623378,5412409.4787176
1320,GO-20222413771,12/10/2022 5:00:00 AM,2022,December,10,Saturday,344,D55,Shooting,061,Taylor-Massey (61),061,Taylor-Massey (61),-79.2916339623115,43.6961067165384,-8826704.31681647,5418533.80721137
1321,GO-20222452652,12/16/2022 5:00:00 AM,2022,December,16,Friday,350,D43,Shooting,135,Morningside (135),135,Morningside (135),-79.205862220355,43.7645808946059,-8817156.25017258,5429082.51983449
1322,GO-20222467066,12/18/2022 5:00:00 AM,2022,December,18,Sunday,352,D52,Stabbing,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.3824708422401,43.6452946843984,-8836816.23204332,5410713.80023465
1323,GO-20222554708,12/30/2022 5:00:00 AM,2022,December,30,Friday,364,D42,Shooting,118,Tam O'Shanter-Sullivan (118),118,Tam O'Shanter-Sullivan (118),-79.3003955820964,43.7805118350752,-8827679.6558934,5431538.47373037
1324,GO-2023139370,1/18/2023 5:00:00 AM,2023,January,18,Wednesday,18,D33,Other,047,Don Valley Village (47),047,Don Valley Village (47),-79.3522775480078,43.7931568532432,-8833455.12992987,5433488.32749596
1325,GO-2023151988,1/20/2023 5:00:00 AM,2023,January,20,Friday,20,D51,Other,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),-79.3778924452923,43.6491434882471,-8836306.56722064,5411305.90216847
1326,GO-2023185555,1/24/2023 5:00:00 AM,2023,January,24,Tuesday,24,D55,Other,069,Blake-Jones (69),069,Blake-Jones (69),-79.3417816084041,43.6795380762756,-8832286.72723367,5415983.15437391
1327,GO-2023224883,1/29/2023 5:00:00 AM,2023,January,29,Sunday,29,D51,Stabbing,073,Moss Park (73),073,Moss Park (73),-79.37100285365,43.6582965974003,-8835539.62145874,5412714.17346526
1328,GO-2023278711,2/5/2023 5:00:00 AM,2023,February,5,Sunday,36,D55,Other,062,East End-Danforth (62),062,East End-Danforth (62),-79.3109239446413,43.686113424416,-8828851.66790144,5416995.30938267
1329,GO-2023383606,2/17/2023 5:00:00 AM,2023,February,17,Friday,48,D42,Stabbing,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.3336159762032,43.7980478881573,-8831377.73323743,5434242.63264428
1330,GO-2023506891,3/6/2023 5:00:00 AM,2023,March,6,Monday,65,D51,Stabbing,073,Moss Park (73),073,Moss Park (73),-79.3694490534279,43.6545223936261,-8835366.65312263,5412133.45932879
1331,GO-2023506913,3/6/2023 5:00:00 AM,2023,March,6,Monday,65,D43,Shooting,123,Cliffcrest (123),123,Cliffcrest (123),-79.2291703509515,43.7280956912089,-8819750.89944684,5423460.33173974
1332,GO-2023543517,3/10/2023 5:00:00 AM,2023,March,10,Friday,69,D42,Stabbing,143,West Rouge (143),131,Rouge (131),-79.1478102875873,43.7997668537795,-8810693.93866277,5434507.74966389
1333,GO-2023546968,3/10/2023 5:00:00 AM,2023,March,10,Friday,69,D23,Stabbing,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.6089984949766,43.7536833365154,-8862033.17502588,5427402.90150562
1334,GO-2023621135,3/20/2023 5:00:00 AM,2023,March,20,Monday,79,D33,Shooting,047,Don Valley Village (47),047,Don Valley Village (47),-79.343746456519,43.7758819156433,-8832505.45322384,5430824.64629674
1335,GO-2023640430,3/23/2023 5:00:00 AM,2023,March,23,Thursday,82,D22,Other,016,Stonegate-Queensway (16),016,Stonegate-Queensway (16),-79.4903532114044,43.6290463717401,-8848825.64242597,5408214.56981511
1336,GO-2023657742,3/24/2023 5:00:00 AM,2023,March,24,Friday,83,D41,Other,126,Dorset Park (126),126,Dorset Park (126),-79.2790533111277,43.7419203599685,-8825303.84515331,5425590.24113436
1337,GO-2023662891,3/25/2023 5:00:00 AM,2023,March,25,Saturday,84,D11,Stabbing,088,High Park North (88),088,High Park North (88),-79.4593496143993,43.6562907167915,-8845374.33779518,5412405.5361123
1338,GO-2023828737,4/14/2023 5:00:00 AM,2023,April,14,Friday,104,D14,Shooting,080,Palmerston-Little Italy (80),080,Palmerston-Little Italy (80),-79.4280419250316,43.6614764099276,-8841889.18179778,5413203.46068502
1339,GO-2023834466,4/15/2023 5:00:00 AM,2023,April,15,Saturday,105,D12,Shooting,112,Beechborough-Greenbrook (112),112,Beechborough-Greenbrook (112),-79.4832739786703,43.6934246812123,-8848037.58592453,5418120.87444933
1340,GO-2023887801,4/21/2023 5:00:00 AM,2023,April,21,Friday,111,D31,Shooting,021,Humber Summit (21),021,Humber Summit (21),-79.5717794316968,43.7600523146016,-8857889.96788491,5428384.50191083
1341,GO-2023978539,5/2/2023 5:00:00 AM,2023,May,2,Tuesday,122,D14,Other,163,Fort York-Liberty Village (163),082,Niagara (82),-79.4195377272625,43.6320062735973,-8840942.49880682,5408669.79613168
1342,GO-20231028071,5/8/2023 5:00:00 AM,2023,May,8,Monday,128,D32,Other,151,Yonge-Doris (151),051,Willowdale East (51),-79.4131775554521,43.7769505949293,-8840234.48769842,5430989.40720744
1343,GO-20231041455,5/10/2023 5:00:00 AM,2023,May,10,Wednesday,130,D22,Shooting,160,Mimico-Queensway (160),017,Mimico (includes Humber Bay Shores) (17),-79.488837314617,43.6241802628804,-8848656.89365516,5407466.22183908
1344,GO-20231063692,5/12/2023 5:00:00 AM,2023,May,12,Friday,132,D51,Stabbing,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),-79.3795628472736,43.6562871953909,-8836492.5155207,5412404.99420423
1345,GO-20231077176,5/13/2023 5:00:00 AM,2023,May,13,Saturday,133,D23,Shooting,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.6200343886923,43.7229452105066,-8863261.68512641,5422666.944349
1346,GO-20231090728,5/15/2023 5:00:00 AM,2023,May,15,Monday,135,D51,Stabbing,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.3861045483936,43.6686421079645,-8837220.73434493,5414306.16281288
1347,GO-20231140390,5/21/2023 5:00:00 AM,2023,May,21,Sunday,141,D14,Stabbing,080,Palmerston-Little Italy (80),080,Palmerston-Little Italy (80),-79.4243046252994,43.6585423057478,-8841473.14746484,5412751.98051115
1348,GO-20231189726,5/26/2023 5:00:00 AM,2023,May,26,Friday,146,D13,Stabbing,109,Caledonia-Fairbank (109),109,Caledonia-Fairbank (109),-79.4497415922607,43.691958971136,-8844304.7776786,5417895.21798964
1349,GO-20231309309,6/6/2023 5:00:00 AM,2023,June,6,Tuesday,157,D14,Other,163,Fort York-Liberty Village (163),082,Niagara (82),-79.4141529286143,43.6391704808007,-8840343.06583543,5409771.72798181
1350,GO-20231343735,6/12/2023 5:00:00 AM,2023,June,12,Monday,163,D31,Shooting,NSA,NSA,NSA,NSA,-79.5647097361969,43.7664840165964,-8857102.97292613,5429375.8755174
1351,GO-20231352411,6/13/2023 5:00:00 AM,2023,June,13,Tuesday,164,D43,Other,142,Woburn North (142),137,Woburn (137),-79.2329648460509,43.7795367012386,-8820173.30069806,5431388.12581399
1352,GO-20231411799,6/19/2023 5:00:00 AM,2023,June,19,Monday,170,D22,Shooting,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),-79.531193095116,43.6460745790505,-8853371.91751691,5410833.77660693
1353,GO-20231469234,6/25/2023 5:00:00 AM,2023,June,25,Sunday,176,D41,Stabbing,138,Eglinton East (138),138,Eglinton East (138),-79.248072441376,43.7366919813127,-8821855.07048057,5424784.66865648
1354,GO-20231500195,6/29/2023 5:00:00 AM,2023,June,29,Thursday,180,D33,Shooting,042,Banbury-Don Mills (42),042,Banbury-Don Mills (42),-79.3542727238799,43.7463690017129,-8833677.23190623,5426275.72954241
1355,GO-20231512850,6/30/2023 5:00:00 AM,2023,June,30,Friday,181,D43,Stabbing,141,Golfdale-Cedarbrae-Woburn (141),137,Woburn (137),-79.232569328708,43.7569783929081,-8820129.27194702,5427910.72948471
1356,GO-20231501474,6/30/2023 5:00:00 AM,2023,June,30,Friday,181,D33,Stabbing,053,Henry Farm (53),053,Henry Farm (53),-79.3391759605959,43.7710256173176,-8831996.66793645,5430075.97563972
1357,GO-20231534477,7/2/2023 5:00:00 AM,2023,July,2,Sunday,183,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5803360707393,43.7397023731706,-8858842.4885813,5425248.49196098
1358,GO-20231579958,7/7/2023 5:00:00 AM,2023,July,7,Friday,188,D53,Other,098,Rosedale-Moore Park (98),098,Rosedale-Moore Park (98),-79.3841910505493,43.6708037100493,-8837007.72483326,5414638.82940344
1359,GO-20231576848,7/7/2023 5:00:00 AM,2023,July,7,Friday,188,D55,Shooting,070,South Riverdale (70),070,South Riverdale (70),-79.3389040857851,43.6613307227909,-8831966.40294989,5413181.04282952
